e,,,,,,,,,,,,,,,,,,
,LOCATION DETAILS:,,,,,,,,,,,,,,,,,
,OPS MANAGER: Promise Alole,,,,,,,,,,,,,,,,,
,SALES #: (587)-952-2660,,,,,,,,,,,,,,,,,
,INTERSECTION:  5 Ave N & 31 ST N,,,,,,,,"THIS LOCATION SHARES 3 TRUCKS BETWEEN MARHAM, BARRIE, AND AURORA ",,,,,,,,,
,"ADDRESS: 255 31 St N, Lethbridge, AB T1H 3Z4",,,,,,,,,,,,,,,,,
,E-TRANSFER: sales@letsgetmovinggroup.com,,,,,,,,,,,,,,,,,
,# OF TRUCKS: 1+,,,,,,,,,,,,,,,,,
,Terminal ID: 7VdnY4k4M,,,,,,,,,,,,,,,,,
YORK,,,,,,,MAR,,YORK,,,,,,,APR,,
,,,,,,,,,,,,,,,,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,1) $50 off any packing job
,,,1,2,3,4,,,,,,,,,1,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
,,,149,139,139,139,,,,,,,,,169,,,3) 5% off your entire move
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,,Thanks!
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,The goal is to book as many jobs as we can. 
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
139,139,189,149,139,149,,,,139,139,139,139,139,139,139,,,1) $50 off any packing job
,,,,,,,,,30,,,,,,,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
,,,,,,,,,169,,,,,,,,,3) 5% off your entire move
,,,,,,,,,,,,,,,,,,Thanks!
YORK,,,,,,,MAY,,YORK,,,,,,,JUN,,The goal is to book as many jobs as we can. 
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
,1,2,3,4,5,6,,,,,,,1,2,3,,,
,169,139,139,139,139,139,,,,,,,169,149,149,,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
139,139,139,139,139,139,149,,,149,139,139,139,139,139,149,,,1) $50 off any packing job
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
139,149,139,139,139,139,149,,,139,139,149,139,139,149,149,,,3) 5% off your entire move
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,,Thanks!
139,149,139,139,139,139,159,,,139,139,139,139,139,139,169,,,The goal is to book as many jobs as we can. 
28,29,30,31,,,,,,25,26,27,28,29,30,,,,
139,139,139,169,,,,,,149,149,139,149,149,169,,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
BARRIE,,,,,,,JUL,,BARRIE,,,,,,,AUG,,1) $50 off any packing job
,,,,,,,,,,,,,,,,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,3) 5% off your entire move
,,,,,,1,,,,,1,2,3,4,5,,,Thanks!
,,,,,,169,,,,,169,139,139,139,149,,,The goal is to book as many jobs as we can. 
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,149,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,,
139,139,139,139,149,139,149,,,139,139,139,139,139,139,149,,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
139,139,139,139,139,139,149,,,139,139,139,139,139,139,149,,,1) $50 off any packing job
23,24,25,26,27,28,29,,,27,28,29,30,31,,,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
139,139,139,139,139,139,169,,,139,139,139,149,169,,,,,3) 5% off your entire move
30,31,,,,,,,,,,,,,,,,,Thanks!
149,169,,,,,,,,,,,,,,,,,The goal is to book as many jobs as we can. 
,,,,,,,,,,,,,,,,,,
BARRIE,,,,,,,SEP,,BARRIE,,,,,,,OCT,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
,,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,,,1,2,,,1,2,3,4,5,6,7,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
,,,,,169,149,,,169,139,139,139,139,139,139,,,1) $50 off any packing job
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,3) 5% off your entire move
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,,Thanks!
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,The goal is to book as many jobs as we can. 
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
24,25,26,27,28,29,30,,,29,30,31,,,,,,,
139,139,139,139,139,139,169,,,139,139,169,,,,,,,
,,,,,,,,,,,,,,,,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
,,,,,,,,,,,,,,,,,,1) $50 off any packing job
,,,,,,,,,,,,,,,,,,2) 50% off total travel time (LOCAL MOVES ONLY -- ASK FOR LONG DISTANCE FOR SPECIAL CIRCUMSTANCES)
,,,,,,,,,,,,,,,,,,3) 5% off your entire move
BARRIE,,,,,,,NOV,,BARRIE,,,,,,,DEC,,Thanks!
,,,,,,,,,,,,,,,,,,The goal is to book as many jobs as we can. 
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,
,,,1,2,3,4,,,,,,,,1,2,,,THESE DISCOUNTS APPLY TO ALL BOOKINGS TILL THE 25TH. ONLY 1 DISCOUNT PER CUSTOMER PER MOVE.
,,,149,139,139,139,,,,,,,,149,139,,,
5,6,7,8,9,10,11,,,3,4,5,6,7,8,9,,,
139,139,139,139,139,139,139,,,129,129,129,139,129,129,139,,,@Team Hi guys York is offering the following promotions from now till Oct 25. 
12,13,14,15,16,17,18,,,10,11,12,13,14,15,16,,,1) $50 off any packing job
