r,,,,,,,,,,,,,,,,,
,LOCATION DETAILS:,,,,,,,,,,,,,,,,
,3 HOURS BEHIND,,,,,,,,UPDATE ON RESTRICTED ARRIVAL WINDOWS:,,,,,,,,
,OPS MANAGER: SUCCESS (778-995-3069) /other number: 6047357081,,,,,,,,27TH TO THE 3RD,,,,,,,,
,SALES #: (236) 264-0244 - Dial 2 for Operations,,,,,,,,,,,,,,,,
,INTERSECTION: BC Highway 14 and West Shore pkwy,,,,,,,,,,,,,,,,
,"ADDRESS: 4402 West Shore pky, Victoria, BC V9B 5Z1",,,,,,,,,,,,,,,,
,E-TRANSFER: sales@letsgetmovinggroup.com,,,,,,,,,,,,,,,,
,# OF TRUCKS: 2 - ONLY seats 3 men,,,,,,,,,,,,,,,,
,Terminal ID: 75yqE5Eq,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
BURNABY - MARCH,,,,,,,MAR,,BURNABY - APRIL,,,,,,,APR,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,1,2,3,4,,,,,,,,,1,,
,,,149,139,139,149,,,,,,,,,199,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,
139,139,139,139,139,139,199,,,199/159,199/159,149,149,149,149,149,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,
139,139,139,139,139,139,149,,,149,149,149,149,159,199,199/159,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,
149,149,149,149,149,159,199,,,179,179,149,149,149,159,199,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,
179,159,149,159,169,189,,,,149,149,199,199/179,199,219/199,219/199,,
,,,,,,,,,30,,,,,,,,
,,,,,,,,,219,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
BURNABY - MAY,,,,,,,MAY,,BURNABY - JUNE,,,,,,,JUN,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,1,2,3,4,5,6,,,,,,,1,2,3,,
,219/189,159,169,169,149,199,,,,,,,239/209,199/169,159,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,
149,149,149,149,149,149,149,,,149,159,149,149,149,149,149,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,
149,149,159,149,239,189,159,,,149,149,149,179,169,179,169/149,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,
149,149,149,149,149,149,149,,,149,179,149,149,149,149,199/169,,
28,29,30,31,,,,,,25,26,27,28,29,30,,,
219/189,199/169,219/189,229/199,,,,,,149,239,199/169,239/179,239/179,199/169,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
BURNABY,,,,,,,JUL,,BURNABY ,,,,,,,AUG,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. 
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,,1,,,,,1,2,3,4,5,,
,,,,,,189/159,,,,,209,169/159,209/179,209/179,179,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,
149,149,179/159,149,149,149,149,,,149,149,149,149,149,159,199/179,,
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,
149,159,159,149,149,169/149,179/159,,,179/159,169,149,149,169/159,149,169,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,
169/149,149,149,169/149,149,149,189/169,,,159,189/169,189/169,179/159,149,169/159,219/179,,
23,24,25,26,27,28,29,,,27,28,29,30,31,,,,
179/159,149,169/159,209/179,189,189/169,199/169,,,199/189,189/179,209/169,249/169,219/179,,,,
30,31,,,,,,,,,,,,,,,,
199/169,189/169,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"RICHMOND, BC",,,,,,,SEP,,"RICHMOND, BC",,,,,,,OCT,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,,,,,1,2,3,4,5,6,7,,base price dropped to 139 oct 20
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,29,30,31,,,,,,
,,,,,,,,,,139,159,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"VICTORIA, BC",,,,,,,NOV,,"VICTORIA, BC",,,,,,,DEC,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,1,2,3,4,,,,,,,,1,2,,
,,,,,,,,,,,,,,139,129,,
,,,,,,,,,3,4,5,6,7,8,9,,
,,,,,,,,,129,129,129,129,129,129,129,,
,,,,,,,,,10,11,12,133,14,15,16,,
,,,,,,,,,129,129,129,129,129,129,129,,
,,,,,,,,,17,18,19,20,21,22,23,,
,,,,,,,,,129,129,129,129,129,129,129,,
,,,,,,,,,24,25,26,27,28,29,30,,
,,,,,,,,,129,129,129,129,129,129,139,,
,,,,,,,,,31,,,,,,,,
,,,,,,,,,139,,,,,,,,
,,,,,,,,,,,,,,,,,
1 Truck,  2   >   3   >   4,,2 Trucks,  4   >   5   >   6,,,,,IMPORTANT NOTES,,,,,,,,
,119 > 179 > 259,,,238 > 298 > 358,,,,,,,,,,,,,
,129 > 189 > 269,,,258 > 318 > 378,,,,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. ,,,,,,,,
,139 > 199 > 279,,,278 > 338 > 398,,,,,,,,,,,,,
,149 > 209 > 289,,,298 > 358 > 418,,,,,,,,,,,,,
,159 > 219 > 299,,,318 > 378 > 438,,,,,,,,,,,,,
,169 > 229 > 309,,,338 > 398 > 458,,,,,,,,,,,,,
,179 > 239 > 319,,,358 > 418 > 478,,,,,MIN PRICE: $119 ON REGULAR DAYS,,,,,,,,
,189 > 249 > 329,,,378 > 438 > 498,,,,,,,,,,,,,
,199 > 259 > 339,,,398 > 458 > 518,,,,,,,,,,,,,
,209 > 269 > 349,,,418 > 478 > 538,,,,,,,,,,,,,
,219 > 279 > 359,,,438 > 498 > 558,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,2024 CALENDAR ACTIVE AS OF DEC 8TH,,,,,,,,
,,,,,,,,,,,,,,,,,
VICTORIA ISLAND,,,,,,,JAN,,VICTORIA ISLAND,,,,,,,FEB,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,1,2,3,4,5,6,,,,,,,1,2,3,,
,129,129,129,129,129,129,,,,,,,129,129,129,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,
129,129,129,129,129,129,129,,,129,129,129,129,129,129,129,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,
129,129,129,129,129,129,129,,,129,129,129,129,129,129,129,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,
129,129,129,129,129,129,149,,,129,129,129,129,129,129,129,,
28,29,30,31,,,,,,25,26,27,28,29,,,,
129,129,129,139,,,,,,129,129,139,129,129,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
VICTORIA ISLAND,,,,,,,MAR,,VICTORIA ISLAND,,,,,,,APR,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,1,2,,,,1,2,3,4,5,6,,
,,,,,149,139,,,,139,139,139,139,139,139,,
3,4,5,6,7,8,9,,,7,8,9,10,11,12,13,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,
