,,,,,,,,,,,,,,,,,
LOCATION DETAILS:,,,,,,,,,,,,,,,,,
OPS MANAGER: ANIRUDDH (613-893-7008),,,,,,,,,UPDATE ON RESTRICTED ARRIVAL WINDOWS:,,,,,,,,
SALES #: (613) 270-2770 - Dial 2 for Operations,,,,,,,,,27TH TO THE 3RD,,,,,,,,
INTERSECTION: Princess St and Gardiners Rd,,,,,,,,,1 TRUCKS ARE IN THE SHOP UNTIL FURTHER NOTICE SO WE HAVE ONLY 4 OF 5 TRUCKS FOR NOW ,,,,,,,,
"ADDRESS: 612-B O'Connor Dr, Kingston",,,,,,,,,,,,,,,,,
E-TRANSFER: sales@letsgetmovinggroup.com,,,,,,,,,Please try to only book in homes over 2500 sq ft for regular homes and offices over 2000 sq ft : ask the franchise for exceptions ,,,,,,,,
# OF TRUCKS: 4 - ONLY seats 3 men,,,,,,,,,If booking in homes please let the customer know that the franchise will coordinate the date with the custoer but  ,,,,,,,,
Terminal ID: 8zqWyR7Zu98e,,,,,,,,,the available times Kingston offers are: morning are 9am-12pm and afternoon 12pm-3pm or 3pm-6pm ,,,,,,,,
,,,,,,,,,and when you create the task please add the time slot they prefer ,,,,,,,,
,,,,,,,MAR,,KINGSTON,,,,,,,APR,
,,,,,,,,,,,,,,,,,
MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,1,2,3,4,,,,,,,,,,1,,
,,149,139,139,139,,,,,,,,,,179,,
6,7,8,9,10,11,,,,2,3,4,5,6,7,8,,
139,139,139,139,139,139,,,,149,149,149,149,149,149,149,,
13,14,15,16,17,18,,,,9,10,11,12,13,14,15,,
139,139,139,139,139,139,,,,149,149,149,149,149,149,149,,
20,21,22,23,24,25,,,,16,17,18,19,20,21,22,,
139,139,139,139,139,139,,,,149,149,149,149,149,149,149,,
27,28,29,30,31,,,,,23,24,25,26,27,28,29,,
139,139,139,139,159,,,,,149,149,149,149,159,159,159,,
,,,,,,,,,30,,,,,,,,
,,,,,,,,,179,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,MAY,,KINGSTON,,,,,,,JUN,
,,,,,,,,,,,,,,,,,
MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
1,2,3,4,5,6,,,,,,,,1,2,3,,
179,159,159,149,159,149,,,,,,,,179,159,159,,
8,9,10,11,12,13,,,,4,5,6,7,8,9,10,,
159,149,149,159,159,159,,,,149,149,139,139,139,139,149,,
15,16,17,18,19,159,,,,11,12,13,14,15,16,17,,
159,159,159,159,149,159,,,,139,139,139,139,149,139,139,,
22,23,24,25,26,27,,,,18,19,20,21,22,23,24,,
159,149,159,169,159,169,,,,139,139,139,139,139,139,149,,
29,30,31,,,,,,,25,26,27,28,29,30,,,
159,159,169,,,,,,,149,139,139,139,139,159,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,JUL,,KINGSTON,,,,,,,AUG,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. 
,,,,,,,,,,,,,,,,,
MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,1,,,,,,1,2,3,4,5,,
,,,,,239,,,,,,179,149,149,149,149,,
