,Box Deliveries = Confirm with Ops on Date/Fees,,,,,,,,,,,,,,,,
,"1 HR MIN = $179/hr minimum
+ $400 deposit
+ Confirm with Ops",,,,,,,,,,,,,,,,
,LOCATION DETAILS:,,,,,,,,,,,,,,,,
,OPS MANAGER: Hanze/Ankur PLEASE ONLY USE RC,,,,,,,,,,,,,,,,
,SALES #: (613) 907-9115 - Dial 2 for Operations,,,,,,,,,,,,,,,,
,INTERSECTION: Stittsville Main St and Hazeldean Rd,,,,,,,,"Heavy Items, anything over 500lbs, send picture of furniture to OPs and Ops will confirm the charge to the customer",,,,,,,,
,"ADDRESS: 1441 Stittsville Main Street, Stittsville",,,,,,,,,,,,,,,,
,E-TRANSFER: ottawa@letsgetmoving.ca,,,,,,,,,,,,,,,,
,# OF TRUCKS: 4  - ONLY seats 3 men,,,,,,,,,,,,,,,,
,Terminal ID: 8d7M7E7nG6u,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,MAR,,OTTAWA,,,,,,,APR,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,1,2,3,4,,,,,,,,,1,,
,,,149,139,139,139,,,,,,,,,149,,
5,6,7,8,9,10,11,,,2,3,4,5,6,7,8,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,
12,13,14,15,16,17,18,,,9,10,11,12,13,14,15,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,
19,20,21,22,23,24,25,,,16,17,18,19,20,21,22,,
139,139,139,139,139,139,139,,,139,139,139,139,139,139,139,,
26,27,28,29,30,31,,,,23,24,25,26,27,28,29,,
139,139,139,139,139,149,,,,139,139,139,139,139,139,149,,
,,,,,,,,,30,,,,,,,,
,,,,,,,,,149,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,MAY,,OTTAWA,,,,,,,JUN,
,,,,,,,,,,,,,,,,,Franchisees standard price at $139 requested by Tiam. Juan
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,1,2,3,4,5,6,,,,,,,1,2,3,,
,149,139,139,139,139,149,,,,,,,159,139,139,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,
139,139,139,139,139,139,149,,,139,139,139,139,139,139,139,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,
139,139,139,139,139,139,159,,,139,139,139,139,139,139,139,,
28,29,30,31,,,,,,25,26,27,28,29,30,,,
139,139,159,159,,,,,,139,139,139,139,139,159,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,JUL,,OTTAWA,,,,,,,AUG,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,,1,,,,,1,2,3,4,5,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. 
,,,,,,159,,,,,159,139,139,139,149,,
2,3,4,5,6,7,8,,,6,7,8,9,10,11,12,,
139,139,139,139,139,129,129,,,139,139,139,139,139,129,129,,MIN PRICE: $109 ON REGULAR DAYS
9,10,11,12,13,14,15,,,13,14,15,16,17,18,19,,
129,139,139,139,139,139,149,,,119,119,119,119,119,119,129,,
16,17,18,19,20,21,22,,,20,21,22,23,24,25,26,,
139,139,139,139,119,119,129,,,119,119,119,119,119,119,129,,
23,24,25,26,27,28,29,,,27,28,29,30,31,,,,
119,139,139,139,139,139,159,,,119,119,119,129,129,,,,
30,31,,,,,,,,,,,,,,,,
159,159,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,SEP,,OTTAWA,,,,,,,OCT,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,1,2,,,1,2,3,4,5,6,7,,
,,,,,159,149,,,149,139,139,139,139,119,119,,
3,4,5,6,7,8,9,,,8,9,10,11,12,13,14,,
139,119,129,129,119,129,149,,,119,119,139,139,139,139,139,,
10,11,12,13,14,15,16,,,15,16,17,18,19,20,21,,
119,129,119,109,109,119,149,,,139,139,129,129,129,119,119,,
17,18,19,20,21,22,23,,,22,23,24,25,26,27,28,,
119,139,119,139,109,109,159,,,119,119,119,139,139,139,149,,
24,25,26,27,28,29,30,,,29,30,31,,,,,,
109,139,109,139,139,159,159,,,139,149,149,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,4,,,,,,,,,,
,,,,,,,,,,,, ,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,NOV,,OTTAWA,,,,,,,DEC,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,1,2,3,4,,,,,,,,1,2,,
,,,149,139,139,139,,,,,,,,149,149,,base price dropped to 119 nov 9
5,6,7,8,9,10,11,,,3,4,5,6,7,8,9,,
109,109,109,109,109,109,99,,,119,119,119,119,119,149,149,,
12,13,14,15,16,17,18,,,10,11,12,13,14,15,16,,
99,119,119,119,99,119,119,,,149,119,119,119,149,149,119,,
19,20,21,22,23,24,25,,,17,18,19,20,21,22,23,,
99,119,119,119,119,119,119,,,119,119,149,149,129,149,149,,
26,27,28,29,30,,,,,24,25,26,27,28,29,30,,
119,119,119,149,149,,,,,149,119,119,119,149,149,149,,
,,,,,,,,,31,,,,,,,,
,,,,,,,,,129,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,1 Truck,  2   >   3   >   4,,2 Trucks,  4   >   5   >   6,,,,IMPORTANT NOTES,,,,,,,,
,,119 > 179 > 259,,,238 > 298 > 358,,,,,,,,,,,,
,,129 > 189 > 269,,,258 > 318 > 378,,,,,,,,,,,,
,,139 > 199 > 279,,,278 > 338 > 398,,,,ONLY 3 MEN CREW TRUCKS AVAILABLE FOR LONG DISTANCE! OFFER 4TH GUY FOR A LOCAL MOVE ONLY! FOR LONG DISTANCE YOU CAN OFFER 4TH GUY TO HELP LOADING LOCALLY. OFFLOAD MUST BE 3 SINCE ONLY 3 CAN SIT IN THE TRUCK. ,,,,,,,,
,,149 > 209 > 289,,,298 > 358 > 418,,,,,,,,,,,,
,,159 > 219 > 299,,,318 > 378 > 438,,,,,,,,,,,,
,,169 > 229 > 309,,,338 > 398 > 458,,,,,,,,,,,,
,,179 > 239 > 318,,,358 > 418 > 478,,,,,,,,,,,,
,,189 > 249 > 329,,,378 > 438 > 498,,,,,,,,,,,,
,,199 > 259 > 339,,,398 > 458 > 518,,,,,,,,,,,,
,,209 > 269 > 349,,,418 > 478 > 538,,,,,,,,,,,,
,,219 > 279 > 359,,,438 > 498 > 558,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,JAN,,OTTAWA,,,,,,,FEB,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,1,2,3,4,5,6,,,,,,,1,2,3,,
,119,119,119,119,149,119,,,,,,,129,149,149,,
7,8,9,10,11,12,13,,,4,5,6,7,8,9,10,,
119,149,119,119,119,119,119,,,119,119,119,119,119,149,119,,
14,15,16,17,18,19,20,,,11,12,13,14,15,16,17,,
119,119,119,119,119,119,149,,,119,109,109,109,109,119,119,,
21,22,23,24,25,26,27,,,18,19,20,21,22,23,24,,
119,119,119,119,119,149,129,,,119,119,119,119,119,119,119,,
28,29,30,31,,,,,,25,26,27,28,29,,,,
129,119,129,129,,,,,,119,119,119,119,139,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
OTTAWA,,,,,,,MAR,,OTTAWA,,,,,,,APR,
,,,,,,,,,,,,,,,,,
SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,,
,,,,,1,2,,,,1,2,3,4,5,6,,
,,,,,149,139,,,,149,159,179,179,149,149,,
3,4,5,6,7,8,9,,,7,8,9,10,11,12,13,,
139,139,119,119,119,139,139,,,139,139,139,139,139,139,139,,
10,11,12,13,14,15,16,,,14,15,16,17,18,19,20,,
139,119,119,119,119,139,159,,,159,149,139,139,139,139,159,,
17,18,19,20,21,22,23,,,21,22,23,24,25,26,27,,
119,119,119,119,139,139,139,,,139,139,139,139,139,159,159,,
24,25,26,27,28,29,30,,,28,29,30,,,,,,
129,139,139,179,179,159,179,,,159,159+70,189+70,,,,,,
